title,category,publish_date,article_url
"Buyback Saham Rp 3 T, Dirut BRI: Tak Pengaruhi Kondisi Keuangan",detikFinance,"Selasa, 17 Mar 2020 16:01 WIB",https://finance.detik.com/moneter/d-4942807/buyback-saham-rp-3-t-dirut-bri-tak-pengaruhi-kondisi-keuangan
"Soal Buyback Saham Rp 8 T, Kementerian BUMN: Tergantung Likuiditas",detikFinance,"Rabu, 11 Mar 2020 13:37 WIB",https://finance.detik.com/bursa-dan-valas/d-4934368/soal-buyback-saham-rp-8-t-kementerian-bumn-tergantung-likuiditas
"BUMN Buyback Saham Rp 8 T, Pasar Modal Bisa Bergairah?",detikFinance,"Rabu, 11 Mar 2020 05:34 WIB",https://finance.detik.com/bursa-dan-valas/d-4933693/bumn-buyback-saham-rp-8-t-pasar-modal-bisa-bergairah
Mampukah Buyback 12 BUMN Rp 8 T Selamatkan Pasar Modal RI?,detikFinance,"Selasa, 10 Mar 2020 15:05 WIB",https://finance.detik.com/bursa-dan-valas/d-4932919/mampukah-buyback-12-bumn-rp-8-t-selamatkan-pasar-modal-ri
Alasan 12 BUMN Buyback Saham Rp 8 T,detikFinance,"Selasa, 10 Mar 2020 11:18 WIB",https://finance.detik.com/bursa-dan-valas/d-4932479/alasan-12-bumn-buyback-saham-rp-8-t
12 BUMN Siap Buyback Saham Rp 8 T,detikFinance,"Selasa, 10 Mar 2020 10:45 WIB",https://finance.detik.com/bursa-dan-valas/d-4932413/12-bumn-siap-buyback-saham-rp-8-t
"Diminta Turunkan Bunga Kredit, Ini Respons Bos Perbankan",detikFinance,"Kamis, 05 Mar 2020 12:47 WIB",https://finance.detik.com/moneter/d-4926303/diminta-turunkan-bunga-kredit-ini-respons-bos-perbankan
"Corona Bikin Bursa Saham Anjlok, Investor Jangan Panik!",detikFinance,"Selasa, 03 Mar 2020 11:30 WIB",https://finance.detik.com/bursa-dan-valas/d-4923057/corona-bikin-bursa-saham-anjlok-investor-jangan-panik
IHSG Terjun Bebas 4% Lebih Gara-gara Corona,detikFinance,"Jumat, 28 Feb 2020 12:57 WIB",https://finance.detik.com/bursa-dan-valas/d-4918328/ihsg-terjun-bebas-4-lebih-gara-gara-corona
IHSG Diperkirakan Melemah Jelang Akhir Pekan,detikFinance,"Jumat, 21 Feb 2020 08:52 WIB",https://finance.detik.com/market-research/d-4908128/ihsg-diperkirakan-melemah-jelang-akhir-pekan
Pembagian Dividen Dorong Laju IHSG,detikFinance,"Kamis, 20 Feb 2020 08:55 WIB",https://finance.detik.com/market-research/d-4906496/pembagian-dividen-dorong-laju-ihsg
IHSG Berpotensi Menguat Pagi Ini,detikFinance,"Rabu, 19 Feb 2020 08:51 WIB",https://finance.detik.com/market-research/d-4905007/ihsg-berpotensi-menguat-pagi-ini
"Di Depan Sri Mulyani, Bos BRI Beberkan Laba Rp 34 Triliun",detikFinance,"Rabu, 29 Jan 2020 15:44 WIB",https://finance.detik.com/bursa-dan-valas/d-4877946/di-depan-sri-mulyani-bos-bri-beberkan-laba-rp-34-triliun
Incar Dividen? Ini Saham yang Layak Dikoleksi,detikFinance,"Kamis, 09 Jan 2020 10:52 WIB",https://finance.detik.com/bursa-dan-valas/d-4852376/incar-dividen-ini-saham-yang-layak-dikoleksi
Perang Dagang dan AS Vs Iran Bayangi Pelemahan IHSG Hari Ini,detikFinance,"Rabu, 08 Jan 2020 08:54 WIB",https://finance.detik.com/market-research/d-4850688/perang-dagang-dan-as-vs-iran-bayangi-pelemahan-ihsg-hari-ini
